"A","B","C"
2.72684701685885,36.7866762272022,13.9945970068115
2.72643000824618,37.2068951146833,13.9526663554339
2.73481243012447,36.1935562430608,14.1154958366728
2.7526346227716,36.3589923061387,14.0761861272834
2.76136014166781,36.6326105767807,14.0957020185182
2.75524696108634,36.7438120074629,13.9369264580209
2.72750740418971,36.5503245827912,13.7674772303843
2.71527975192892,36.2221170100815,13.6998688773401
2.7242910141253,36.5699633947758,13.8052801336298
2.71054926190167,36.5873421769243,13.7979888430837
2.71927661617718,37.0808087253019,13.897726794832
2.70089668900886,36.8489956438067,13.8065491425606
2.70707435150969,37.1431705211883,13.842094792052
2.71521142347482,37.6559410104004,13.797402970067
2.69939047167918,37.3943582795386,13.8289412636109
2.70093713642698,37.7417137240987,13.8045403787414
2.70268362455342,37.7538172080802,13.8229367650031
2.71837728659396,37.7978295968561,13.8893137965034
2.71617589846768,38.1071968493999,13.9312614999016
2.72263031730019,38.7453158340637,13.8078849869919
2.73350176783723,38.7915755199989,14.0008945481395
2.72267940427248,38.4887881644875,13.8917268324949
2.72860598022617,38.7655991716046,13.741175208655
2.73156863458883,39.0006353845622,13.9077408600646
2.74762757145412,39.5469658797461,14.0419358003496
